ProductKey;CultureName;ProductDescription
222;Welsh;"""Fisor ffit gyffredinol, wedi ei awyru'n dda, ysgafn, clicio ymlaen."""
222;Zulu;"""Isigqoko esanela wonke umuntu, esinezikhala zomoya, silula, sigqokeka kalula."""
223;Afrikaans;"Oorspronklike styl met ’n opklap-rand; een grootte pas almal."
223;Albanian;"Stil tradicional me një strehë që ngrihet lart; një masë për të gjithë."
223;Basque;"Betiko estiloa toles daitekeen biserarekin; neurri bakarra nahikoa da bezero guztientzat."
223;Bosnian (Cyrillic);"Традиционални стил са рубом који се може подићи; универзална величина."
223;Bosnian (Latin);"Tradicionalni stil sa rubom koji se može podići; univerzalna veličina."
223;Brazilian;"Estilo tradicional com uma aba retrátil; tamanho único."
223;Bulgarian;Традиционен стил с повдигната периферия и подходящ размер.
223;Catalan;"Estil tradicional amb una ala que es pot apujar; mida única."
223;Chinese - Hongkong;傳統造型，可翻折式帽簷；尺寸均一。
223;Chinese - Trad;傳統造型，帽簷可翻折；均一尺寸。
223;Croatian;"""Tradicionalni stil s preklopnim obodom, jedna veličina za sve."""
223;Czech;"Tradiční styl se zvednutým štítkem; jedna velikost pro všechny"
223;Danish;"""Traditionel stil med en skygge, der kan vippes op. Onesize."""
223;Dutch;Traditionele stijl met een opklaprand. Universele maat.
223;Estonian;"""Traditsioonilises ülespööratava äärega stiilis, mille üks suurus sobib kõigile."""
223;Farsi;طرح سنتی با یک لبه جابجا شونده به سمت بالا؛ با یک اندازه که برای همه مناسب است.
223;Finnish;"""Perinteinen malli, käännettävä lippa; yksi koko sopii kaikille."""
223;Galician;"""Estilo tradicional cunha viseira repregable, talle única."""
223;Greek;Παραδοσιακό στυλ με γείσο που ανασηκώνεται. Ένα μέγεθος.
223;Gujrati;"ફ્લિપ-અપ કિનારીવાળી પારંપરિક શૈલી; એક માપ સૌને બંધ બેસે છે. "
223;Hindi;"फ़्लिप-अप ब्रिम के साथ पारंपरिक शैली; सभी के लिए एक आकार. "
223;Hungarian;"""Hagyományos stílus felhajtható karimával, egyetlen univerzális méret."""
223;Icelandic;Hefðbundið útlit með uppvísandi deri. Ein stærð passar öllum.
223;Indonesian;"Model sederhana dengan pelindung matahari yang dapat dibuka; satu ukuran."
223;Inuktitut;"ye6b0/wfto4 d7j4b3gu4; xbsy6 N7m4n6g6 bmw1i4."
223;Irish;"""Stíl thraidisiúnta le duilleog ar féidir a ardú, oireann tomhas amháin do chách."""
223;Italian;"Stile classico con visiera sollevabile; misura unica."
223;Kannada;"ಎತ್ತಿ ಸರಿ ಪಡಿಸಬಹುದಾದ ಅಂಚಿರುವ ಸಾಂಪ್ರದಾಯಿಕ ಶೈಲಿ; ಎಲ್ಲರಿಗೂ ಹೊಂದುವಂತಹ ಒಂದೇ ಗಾತ್ರ."
223;Kazakh;"Шеттері түймеленетін классикалық стиль; барлығына бірдей жарасымды бір мөлшер."
223;Konkani;"""पारंपारीक रितीन कांठामेरेन भरिल्ली, एक आकृती सगळ्यांक योग्य जाता."""
223;Korean;"""플립업 테두리의 전통적인 스타일로, 어떤 크기에도 사용할 수 있습니다."""
223;Latvian;"Tradicionālais stils ar augšup atliektu malu; universāls izmērs."
223;Lithuanian;"""Tradicinio stiliaus, su atverčiamu snapeliu; vienas dydis tinka visiems."""
223;Luxenbourgish;"""Klasseschen Stil mat enger Visière, déi een kann héichklappen, eng Gréisst."""
223;Macedonian;"Традиционален стил со раб на кревање; една големина одговара за сите."
223;Malaysian;"Gaya tradisional dengan tepi selak ke atas; satu saiz muat semua."
223;Maori;"He huatau tuku iho me tētahi peha kia kōhure ki runga; kotahi te rahi mā te katoa."
223;Marathi;"फ्लिप-अप ब्रिमसह पारंपरिक शैली; सर्वांना सोयिस्कर असे एकच आकारमान."
223;Nepali;"""पारम्परिक शैली फ्लिप-अप कुना सित, सबैलाई मिल्‍ने साइज"""
223;Norwegian;Tradisjonell type med oppvippbar brem. Universalstørrelse.
223;Nynorsk;Tradisjonell type med brem som kan vippast opp. Universalstorleik.
223;Pashto;"""معمولی سبک، محرک پیک، یوه اندازه د ټولو لپاره استعمالیدی شی"""
223;Polish;"Tradycyjny styl z rondem; jeden uniwersalny rozmiar."
223;Portuguese (European);"Estilo tradicional com uma pala; tamanho universal."
223;Punjabi;"""ਉੱਪਰ ਚੁੱਕੇ ਜਾ ਸਕਣ ਵਾਲੇ ਕਿਨਾਰੇ ਦੇ ਨਾਲ ਪਰੰਪਰਾਗਤ ਸ਼ੈਲੀ, ਇੱਕੋ ਅਕਾਰ ਜੋ ਹਰ ਕਿਸੇ ਦੇ ਫਿਟ ਆ ਜਾਂਦਾ ਹੈ।"""
223;Quecha;"Riqsisqa kaqlla tukuy manaman qawana tupachinayuq;huk kamaqllapaq."
223;Romanian;"""Stil tradiţional, cu boruri pliabile; mărime universală."""
223;Rumansh;"Stil classic cun in visur plegabel; grondezza unitara."
223;Russian;"""Традиционный стиль с откидными полями, безразмерный."""
223;Serbian - Cyrillic;"Традиционални стил са рубом који се може подићи; универзална величина."
223;Serbian - Latin;"Tradicionalni stil sa rubom koji se može podići; univerzalna veličina."
223;Slovak;Tradičný štýl so sklopným okrajom. Jednotná veľkosť.
223;Slovenian;"""Tradicionalni slog s šiltom, ki ga lahko zavihate navzgor; univerzalna velikost."""
223;Spanish;"Estilo clásico con visera abatible; talla única."
223;Swahili;"""Mtindo wa kitamaduni wenye ukingo unaogeuzwa, saizi moja yenye kutoshea zote."""
223;Swedish;Traditionell stil med uppvikbart brätte – en storlek som passar alla.
223;Tamil;"மேலே தூக்கக்கூடிய விளிம்புடன்கூடிய வழக்கமான வடிவம்; ஒரு அளவு அனைவருக்கும் பொருந்தும்."
223;Telugu;"ఫ్లిప్-అప్ బ్రిమ్‌తో సాంప్రదాయ స్టెయిల్; ఒకేసైజు అందరికీ సరిపోతుంది."
223;Tswana;"Setaele sa tlwaelo se se nang le borimi jwa go obela kwa godimo; saese e le nngwe e lekana tsotlhe. "
223;Ukrainian;"""Класичний стиль у поєднанні із гнучким пругом, що підходить для всіх розмірів."""
223;Urdu;فلپ اپ بریم کے ساتھ روایتی انداز؛ ایک سائز سب کے لئے فٹ۔
223;Vietnamese;"Kiểu dáng truyền thống với vành đẩy lên; một cỡ vừa cho tất cả."
223;Welsh;"Dull traddodiadol gydag ymyl sy'n troi i fyny; un maint yn addas i bawb."
223;Zulu;"Isitayela sakudala esinomphetho opheqekayo; usayizi owodwa ulingana wonke umuntu."
224;Afrikaans;"Oorspronklike styl met ’n opklap-rand; een grootte pas almal."
224;Albanian;"Stil tradicional me një strehë që ngrihet lart; një masë për të gjithë."
224;Basque;"Betiko estiloa toles daitekeen biserarekin; neurri bakarra nahikoa da bezero guztientzat."
224;Bosnian (Cyrillic);"Традиционални стил са рубом који се може подићи; универзална величина."
224;Bosnian (Latin);"Tradicionalni stil sa rubom koji se može podići; univerzalna veličina."
224;Brazilian;"Estilo tradicional com uma aba retrátil; tamanho único."
224;Bulgarian;Традиционен стил с повдигната периферия и подходящ размер.
224;Catalan;"Estil tradicional amb una ala que es pot apujar; mida única."
224;Chinese - Hongkong;傳統造型，可翻折式帽簷；尺寸均一。
224;Chinese - Trad;傳統造型，帽簷可翻折；均一尺寸。
224;Croatian;"""Tradicionalni stil s preklopnim obodom, jedna veličina za sve."""
224;Czech;"Tradiční styl se zvednutým štítkem; jedna velikost pro všechny"
224;Danish;"""Traditionel stil med en skygge, der kan vippes op. Onesize."""
224;Dutch;Traditionele stijl met een opklaprand. Universele maat.
224;Estonian;"""Traditsioonilises ülespööratava äärega stiilis, mille üks suurus sobib kõigile."""
224;Farsi;طرح سنتی با یک لبه جابجا شونده به سمت بالا؛ با یک اندازه که برای همه مناسب است.
224;Finnish;"""Perinteinen malli, käännettävä lippa; yksi koko sopii kaikille."""
224;Galician;"""Estilo tradicional cunha viseira repregable, talle única."""
224;Greek;Παραδοσιακό στυλ με γείσο που ανασηκώνεται. Ένα μέγεθος.
224;Gujrati;"ફ્લિપ-અપ કિનારીવાળી પારંપરિક શૈલી; એક માપ સૌને બંધ બેસે છે. "
224;Hindi;"फ़्लिप-अप ब्रिम के साथ पारंपरिक शैली; सभी के लिए एक आकार. "
224;Hungarian;"""Hagyományos stílus felhajtható karimával, egyetlen univerzális méret."""
224;Icelandic;Hefðbundið útlit með uppvísandi deri. Ein stærð passar öllum.
224;Indonesian;"Model sederhana dengan pelindung matahari yang dapat dibuka; satu ukuran."
224;Inuktitut;"ye6b0/wfto4 d7j4b3gu4; xbsy6 N7m4n6g6 bmw1i4."
224;Irish;"""Stíl thraidisiúnta le duilleog ar féidir a ardú, oireann tomhas amháin do chách."""
224;Italian;"Stile classico con visiera sollevabile; misura unica."
224;Kannada;"ಎತ್ತಿ ಸರಿ ಪಡಿಸಬಹುದಾದ ಅಂಚಿರುವ ಸಾಂಪ್ರದಾಯಿಕ ಶೈಲಿ; ಎಲ್ಲರಿಗೂ ಹೊಂದುವಂತಹ ಒಂದೇ ಗಾತ್ರ."
224;Kazakh;"Шеттері түймеленетін классикалық стиль; барлығына бірдей жарасымды бір мөлшер."
224;Konkani;"""पारंपारीक रितीन कांठामेरेन भरिल्ली, एक आकृती सगळ्यांक योग्य जाता."""
224;Korean;"""플립업 테두리의 전통적인 스타일로, 어떤 크기에도 사용할 수 있습니다."""
224;Latvian;"Tradicionālais stils ar augšup atliektu malu; universāls izmērs."
224;Lithuanian;"""Tradicinio stiliaus, su atverčiamu snapeliu; vienas dydis tinka visiems."""
224;Luxenbourgish;"""Klasseschen Stil mat enger Visière, déi een kann héichklappen, eng Gréisst."""
224;Macedonian;"Традиционален стил со раб на кревање; една големина одговара за сите."
224;Malaysian;"Gaya tradisional dengan tepi selak ke atas; satu saiz muat semua."
224;Maori;"He huatau tuku iho me tētahi peha kia kōhure ki runga; kotahi te rahi mā te katoa."
224;Marathi;"फ्लिप-अप ब्रिमसह पारंपरिक शैली; सर्वांना सोयिस्कर असे एकच आकारमान."
224;Nepali;"""पारम्परिक शैली फ्लिप-अप कुना सित, सबैलाई मिल्‍ने साइज"""
224;Norwegian;Tradisjonell type med oppvippbar brem. Universalstørrelse.
224;Nynorsk;Tradisjonell type med brem som kan vippast opp. Universalstorleik.
224;Pashto;"""معمولی سبک، محرک پیک، یوه اندازه د ټولو لپاره استعمالیدی شی"""
224;Polish;"Tradycyjny styl z rondem; jeden uniwersalny rozmiar."
224;Portuguese (European);"Estilo tradicional com uma pala; tamanho universal."
224;Punjabi;"""ਉੱਪਰ ਚੁੱਕੇ ਜਾ ਸਕਣ ਵਾਲੇ ਕਿਨਾਰੇ ਦੇ ਨਾਲ ਪਰੰਪਰਾਗਤ ਸ਼ੈਲੀ, ਇੱਕੋ ਅਕਾਰ ਜੋ ਹਰ ਕਿਸੇ ਦੇ ਫਿਟ ਆ ਜਾਂਦਾ ਹੈ।"""
224;Quecha;"Riqsisqa kaqlla tukuy manaman qawana tupachinayuq;huk kamaqllapaq."
224;Romanian;"""Stil tradiţional, cu boruri pliabile; mărime universală."""
224;Rumansh;"Stil classic cun in visur plegabel; grondezza unitara."
224;Russian;"""Традиционный стиль с откидными полями, безразмерный."""
224;Serbian - Cyrillic;"Традиционални стил са рубом који се може подићи; универзална величина."
224;Serbian - Latin;"Tradicionalni stil sa rubom koji se može podići; univerzalna veličina."
224;Slovak;Tradičný štýl so sklopným okrajom. Jednotná veľkosť.
224;Slovenian;"""Tradicionalni slog s šiltom, ki ga lahko zavihate navzgor; univerzalna velikost."""
224;Spanish;"Estilo clásico con visera abatible; talla única."
224;Swahili;"""Mtindo wa kitamaduni wenye ukingo unaogeuzwa, saizi moja yenye kutoshea zote."""
224;Swedish;Traditionell stil med uppvikbart brätte – en storlek som passar alla.
224;Tamil;"மேலே தூக்கக்கூடிய விளிம்புடன்கூடிய வழக்கமான வடிவம்; ஒரு அளவு அனைவருக்கும் பொருந்தும்."
224;Telugu;"ఫ్లిప్-అప్ బ్రిమ్‌తో సాంప్రదాయ స్టెయిల్; ఒకేసైజు అందరికీ సరిపోతుంది."
224;Tswana;"Setaele sa tlwaelo se se nang le borimi jwa go obela kwa godimo; saese e le nngwe e lekana tsotlhe. "
224;Ukrainian;"""Класичний стиль у поєднанні із гнучким пругом, що підходить для всіх розмірів."""
224;Urdu;فلپ اپ بریم کے ساتھ روایتی انداز؛ ایک سائز سب کے لئے فٹ۔
224;Vietnamese;"Kiểu dáng truyền thống với vành đẩy lên; một cỡ vừa cho tất cả."
224;Welsh;"Dull traddodiadol gydag ymyl sy'n troi i fyny; un maint yn addas i bawb."
224;Zulu;"Isitayela sakudala esinomphetho opheqekayo; usayizi owodwa ulingana wonke umuntu."
225;Afrikaans;"Oorspronklike styl met ’n opklap-rand; een grootte pas almal."
225;Albanian;"Stil tradicional me një strehë që ngrihet lart; një masë për të gjithë."
225;Basque;"Betiko estiloa toles daitekeen biserarekin; neurri bakarra nahikoa da bezero guztientzat."
225;Bosnian (Cyrillic);"Традиционални стил са рубом који се може подићи; универзална величина."
225;Bosnian (Latin);"Tradicionalni stil sa rubom koji se može podići; univerzalna veličina."
225;Brazilian;"Estilo tradicional com uma aba retrátil; tamanho único."
225;Bulgarian;Традиционен стил с повдигната периферия и подходящ размер.
225;Catalan;"Estil tradicional amb una ala que es pot apujar; mida única."
225;Chinese - Hongkong;傳統造型，可翻折式帽簷；尺寸均一。
225;Chinese - Trad;傳統造型，帽簷可翻折；均一尺寸。
225;Croatian;"""Tradicionalni stil s preklopnim obodom, jedna veličina za sve."""
225;Czech;"Tradiční styl se zvednutým štítkem; jedna velikost pro všechny"
225;Danish;"""Traditionel stil med en skygge, der kan vippes op. Onesize."""
225;Dutch;Traditionele stijl met een opklaprand. Universele maat.
225;Estonian;"""Traditsioonilises ülespööratava äärega stiilis, mille üks suurus sobib kõigile."""
225;Farsi;طرح سنتی با یک لبه جابجا شونده به سمت بالا؛ با یک اندازه که برای همه مناسب است.
225;Finnish;"""Perinteinen malli, käännettävä lippa; yksi koko sopii kaikille."""
225;Galician;"""Estilo tradicional cunha viseira repregable, talle única."""
225;Greek;Παραδοσιακό στυλ με γείσο που ανασηκώνεται. Ένα μέγεθος.
225;Gujrati;"ફ્લિપ-અપ કિનારીવાળી પારંપરિક શૈલી; એક માપ સૌને બંધ બેસે છે. "
225;Hindi;"फ़्लिप-अप ब्रिम के साथ पारंपरिक शैली; सभी के लिए एक आकार. "
225;Hungarian;"""Hagyományos stílus felhajtható karimával, egyetlen univerzális méret."""
225;Icelandic;Hefðbundið útlit með uppvísandi deri. Ein stærð passar öllum.
225;Indonesian;"Model sederhana dengan pelindung matahari yang dapat dibuka; satu ukuran."
225;Inuktitut;"ye6b0/wfto4 d7j4b3gu4; xbsy6 N7m4n6g6 bmw1i4."
225;Irish;"""Stíl thraidisiúnta le duilleog ar féidir a ardú, oireann tomhas amháin do chách."""
225;Italian;"Stile classico con visiera sollevabile; misura unica."
225;Kannada;"ಎತ್ತಿ ಸರಿ ಪಡಿಸಬಹುದಾದ ಅಂಚಿರುವ ಸಾಂಪ್ರದಾಯಿಕ ಶೈಲಿ; ಎಲ್ಲರಿಗೂ ಹೊಂದುವಂತಹ ಒಂದೇ ಗಾತ್ರ."
225;Kazakh;"Шеттері түймеленетін классикалық стиль; барлығына бірдей жарасымды бір мөлшер."
225;Konkani;"""पारंपारीक रितीन कांठामेरेन भरिल्ली, एक आकृती सगळ्यांक योग्य जाता."""
225;Korean;"""플립업 테두리의 전통적인 스타일로, 어떤 크기에도 사용할 수 있습니다."""
225;Latvian;"Tradicionālais stils ar augšup atliektu malu; universāls izmērs."
225;Lithuanian;"""Tradicinio stiliaus, su atverčiamu snapeliu; vienas dydis tinka visiems."""
225;Luxenbourgish;"""Klasseschen Stil mat enger Visière, déi een kann héichklappen, eng Gréisst."""
225;Macedonian;"Традиционален стил со раб на кревање; една големина одговара за сите."
225;Malaysian;"Gaya tradisional dengan tepi selak ke atas; satu saiz muat semua."
225;Maori;"He huatau tuku iho me tētahi peha kia kōhure ki runga; kotahi te rahi mā te katoa."
225;Marathi;"फ्लिप-अप ब्रिमसह पारंपरिक शैली; सर्वांना सोयिस्कर असे एकच आकारमान."
225;Nepali;"""पारम्परिक शैली फ्लिप-अप कुना सित, सबैलाई मिल्‍ने साइज"""
225;Norwegian;Tradisjonell type med oppvippbar brem. Universalstørrelse.
